sample_id,psnr,ssim
58,5.297269864075826,0.00019682713400421983
59,6.847050907402153,0.06880548145374066
60,5.8434604339593035,0.00025977160300131154
61,10.842037647755742,0.18512118665224492
62,7.626316082344886,0.1405203445712495
63,8.07507402062469,0.08552712248837992
64,8.40971670102049,-0.07523535591841116
65,5.421037410381114,0.08675455213293122
66,10.088926433295631,0.0003930864392625228
67,6.430654774982099,0.23123482023678615
68,5.238470318084226,0.09860653389943862
69,8.05252488767113,0.07377008157378256
70,11.595716047212552,0.015041480897090582
71,10.008652367554989,0.49795059857268126
72,5.881054130320584,-0.03723289416452386
73,5.507855310764105,0.07981854406317737
74,6.4299282786787515,8.214499844676121e-05
75,8.71635021840803,0.1928834929884458
76,4.788074681411535,6.376685589197516e-05
77,3.5745937134209624,0.07923929267033314
78,5.939487450407831,0.0003227450120272378
79,14.921617334501153,0.45313146526619213
80,9.652219438257708,0.13456218935824454
81,12.65642787188127,0.0659983957852157
82,3.792766019045282,0.00026845743435589836
83,6.853985262026957,-0.08954910107932243
84,12.37652283583849,0.4440038890839975
85,5.01256876858198,0.00010144451892412726
86,11.571445571148582,0.1801758885538332
87,9.086596703034349,-0.042957418523564286
88,4.534050904656718,1.2608017173328327e-05
89,7.501819766226227,0.08111872545543232
90,8.040135414860533,0.010317544595597625
91,6.31978603098403,0.27936340303326995
92,9.097709298142846,-0.058293716016882484
93,3.439627391597261,0.009850236690381542
94,8.583970123655808,0.17972916014906
95,10.894608370190086,0.20394446246645528
96,9.951134684677985,0.06612658761421375
97,9.505157974165112,0.20983081730799605
98,5.340498973214456,0.097813346010821
99,6.311270106864134,-0.10868814813351403
100,9.96415568998194,0.4789519945190267
101,8.148000095744083,0.17506222794380327
102,11.54963198456544,0.3703564459112153
103,9.971741227921711,0.06255533903996637
104,4.669230366914383,0.00016383747282578315
105,9.279261490561892,0.20925534978884355
106,7.091288689565856,0.1720595452517264
107,8.3405277609152,0.24845153318510346
108,7.074915274665229,0.0030447278585193052
109,6.103743722356172,0.004697152498919753
110,9.012517878947232,-0.04499509507085206
111,12.464183174104228,0.23355375481321636
112,3.725976628605338,5.314643514076285e-05
113,11.026076292823666,0.2787785968341208
114,12.669815632655343,0.12392284919950237
115,9.768489825728404,0.04828043968346045
116,7.794890988951078,0.0019361221128379655
117,7.028496875228303,0.020570681657521326
118,7.402636485402966,-0.015338636756615896
119,8.274151925822187,0.09930726474087195
120,11.334953930552956,0.24086327323538242
121,12.598246543067894,0.263395204530786
122,7.451322864972393,0.004477416740033082
123,3.2335336704692796,0.00012378685235154996
124,6.619633886265155,0.002521181923228423
125,9.916086158286085,0.3603499571633215
126,11.422317897819195,0.12253789927053323
127,10.616852477140883,-0.13196105119274265
128,11.946736380119434,0.40382648362239576
129,9.738788553085728,0.24842619514108988
130,11.433099950772426,0.2482093120014202
131,9.774669557074532,0.2612524138728337
132,11.972076808018823,0.23923717362992655
133,6.77141586461863,0.05723554377102071
134,3.089460865228672,0.00011820632025268422
135,10.30645250866009,0.2393707290839162
136,8.224063293140166,0.1323005263986705
137,13.176579002903841,0.49105144061556666
138,17.144965423185354,0.37190104860616113
139,12.132929759857623,0.2320054674285772
140,12.903613009422013,0.2702850935340421
141,8.33247907740746,0.055681855088648126
142,3.8526386928835037,0.003215581754521278
143,11.944819174069114,0.1581176617797866
144,5.956165328658887,5.631162584285542e-05
145,11.790629804924988,0.14794697322602465
146,11.260478783830019,0.3367909372784157
147,13.77404606347855,0.29809844292773846
148,5.575020686811182,0.10282828480679532
149,8.481224352292216,0.10255417544212386
150,11.010185357378717,0.34663238617773223
151,10.960180924881627,0.20249724163979477
152,13.873486443475887,0.13750741432797664
153,12.78394978590888,0.10718093479639597
154,15.087209865548603,0.22561568743040367
155,14.88355887415098,0.29797597386633334
156,11.115266475196517,0.30359102494078544
157,4.136296649766651,0.0001212782063722505
158,13.686533623022203,0.32572846164657643
159,10.762490716479551,0.025265819687553853
160,5.7967895674266146,0.002829418691247319
161,14.559230315123276,0.41833814498449456
162,5.59729940096656,0.06725585628578924
163,4.477477910013164,-0.3350149978008157
164,8.745362799429362,0.0473119876106339
165,11.399808775470229,0.2086481990590993
166,6.14778328098703,0.01571955229025311
167,5.207292753875109,0.0007411520645098232
168,8.243951504308775,0.21640215618088282
169,4.007336344037854,0.0001541598691966538
170,6.793460463456955,5.8877119004412856e-05
171,13.5433255344908,0.0857723713699241
172,7.030274623832652,0.00034412135695284203
173,10.052995698738453,0.3273410999188028
174,12.817068710878035,0.21345217176638587
175,13.366501107161087,0.17714395495035765
176,5.07489890676187,0.08740932039833636
177,11.712576693496038,0.1935350659498765
178,8.785237592543037,0.12503343095788355
179,11.247312241303435,0.17796540558460971
180,8.265070362895447,-0.13477165390489984
181,7.2966101302689115,0.0418374606747183
182,12.267279378597602,0.45532112103022704
183,12.803163821430271,0.21517177006742721
184,11.027391457169553,0.041403962975185324
185,8.521621929406338,0.266791741181114
186,5.574367351121871,5.8326290362969044e-05
187,8.501703971922316,0.07177606539551513
188,12.40649679709508,0.3471993382559533
189,9.031739082523293,0.2159477354508056
190,9.06288065653027,0.2771972612013707
191,5.013356266328301,0.00036671604966943865
192,14.53271672107929,0.3444858288739241
193,5.719957560264842,0.08554449160423663
194,12.787818801189381,0.0839707296680613
195,10.535157394939883,0.1431270187127686
196,11.295084455998197,0.19573997257330936
197,4.459997431856359,9.857454917344253e-05
198,10.842886935822476,-0.07219337643614715
199,8.92382745599167,0.0022196427350584967
200,5.6396497347796535,0.0005451616088101825
201,7.902422164805419,0.11891103430242009
202,4.016689300630145,0.03345919275004667
203,7.262104335338312,0.0005481095124220671
204,10.72490813024767,0.024897603756387443
205,9.971695435835134,0.13734440709681067
206,6.123768790233157,0.0003280778468916603
207,8.051003210495148,-0.0037226696360120946
208,9.296466239293121,0.035859876056453584
209,9.687363773812546,-0.26656140162199754
210,6.366688586173179,-0.11739778099678859
211,10.497939274799178,0.19878751063390554
212,7.176721358100311,0.1716238627674801
213,6.909958959509873,0.04858104936458555
214,6.19739229513204,0.019337472255487164
215,11.571730060374135,0.16875030710535122
216,4.0084931461694575,0.11377267700380123
217,7.369176751043299,0.0016185123242199813
218,4.156252972476526,0.00016833866146506965
219,7.32432205550578,0.08261311150077154
220,8.118327615461109,0.0013289835302295256
221,10.956795803715707,0.07241018439035664
222,8.532258337354946,-0.1873706984591743
223,8.56680028412486,0.0011804976168743563
224,5.124585004645562,0.00019746747261460237
225,7.745731242909263,-0.05117818640241963
226,6.886104992088079,-0.052428534857866756
227,12.480204187606411,0.1849272668967444
228,5.455764718702129,0.0001608484708159272
229,8.86264377486433,0.1413763179190219
230,10.523132456775944,0.010023867739553856
231,9.730816546880746,0.15118738598266362
232,6.09125495652998,0.036602707678778656
233,5.434903715754226,0.1327882209005083
234,7.959399244144332,-0.02807626212304483
235,6.366648539582563,0.1095844568970546
236,13.116534396135442,0.19098038699595793
237,12.34872655181928,0.45061546734396285
238,4.442907703057488,2.689539973773531e-05
239,12.325686070032681,0.12616606006514341
240,7.238201527359717,0.18957025827766993
241,11.640863759891007,0.2767618276952436
242,5.289786075254675,0.0005152006389044731
243,7.642878151080464,0.15887866177042964
244,6.28033201532069,3.55848942888847e-05
245,4.567307228967585,0.0002630070825939384
246,10.72726010967936,0.10212984738885612
247,5.678934409097858,1.7650445209632634e-05
248,10.530498731793848,0.11466845207652919
249,9.766712677589735,0.015437277603998531
250,9.119717174554157,0.15990082043153164
251,3.9355499092788486,0.0003057045362677257
252,5.847361915683846,0.0011132102410237122
253,8.53921159073709,0.21761520966563022
254,11.65686554498722,0.41413664928171795
255,7.59872440303135,0.2714964245609761
256,9.190874419491113,0.2020041296285104
257,10.228488517148476,0.2638032684170479
258,4.693807531635847,0.0002122734292981864
259,10.977179015678812,0.13340944870538374
260,11.224916336401645,0.0557961087416095
261,4.126955598149769,5.2177793891111716e-05
262,13.189693536716998,0.031501906461724266
263,6.908834191369394,0.12107082234950653
264,7.927729953424104,-0.10445851425332223
265,5.299339398952671,0.0007881962622853087
266,15.324309398898226,0.8239608868750135
267,7.334724036290834,0.07803272671083353
268,13.727923419004345,0.30010690375429727
269,8.235171337754581,0.16983724109648887
270,7.2898669355545405,0.0177535689257947
271,7.8770626605121965,0.08766558208604068
272,12.79645870475207,0.16727764508360238
273,12.147195198338057,0.4351320229866091
274,11.308047383971257,0.36084807151070414
275,9.009125800788624,0.11332913334884133
276,11.651487432364414,0.21796507519776803
277,7.281797636260768,0.0655420853955749
278,12.2824005844396,0.04264088592674388
279,5.051582056397985,0.21280279152492396
280,10.949316745258699,0.34052731087037263
281,8.547362308027827,0.12412347363967773
282,12.70743276739161,-0.0744803995230138
283,5.013322007002417,0.00021003193035740197
284,12.078971447350394,0.3691410663794992
285,10.469632150856448,0.10762726120245994
286,6.248591699142569,8.453168334863417e-05
287,12.732614694010302,0.3039982537744975
288,12.751798514063442,0.16042725260320534
289,8.033988248396101,0.15749455873976498
290,6.472016239366765,0.15425720413285993
291,12.600533940199343,0.441988855172607
292,10.464381032310934,0.2543528048831864
293,6.9530445095724875,0.1836181130762376
294,5.769813646860148,0.26134433021902925
295,7.9946897282545,0.1184054129110107
296,15.789740961187405,0.03317328718710082
297,7.405052168913565,0.13536943149102035
298,9.050639856554644,0.19168918376394123
299,6.921981805454019,0.00031362776371414425
